,0,1
0,Market Cap (intraday) 5,128.56B
1,Enterprise Value 3,160.9B
2,Trailing P/E ,22.69
3,Forward P/E 1,10.05
4,PEG Ratio (5 yr expected) 1,10.49
5,Price/Sales (ttm),1.59
6,Price/Book (mrq),6.94
7,Enterprise Value/Revenue 3,1.99
8,Enterprise Value/EBITDA 6,9.45
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,7.12%
1,Operating Margin (ttm),15.45%
,0,1
0,Return on Assets (ttm),6.44%
1,Return on Equity (ttm),30.93%
,0,1
0,Revenue (ttm),80.77B
1,Revenue Per Share (ttm),87.56
2,Quarterly Revenue Growth (yoy),3.70%
3,Gross Profit (ttm),36.23B
4,EBITDA ,17.03B
5,Net Income Avi to Common (ttm),5.75B
6,Diluted EPS (ttm),6.21
7,Quarterly Earnings Growth (yoy),3.10%
,0,1
0,Total Cash (mrq),11.71B
1,Total Cash Per Share (mrq),12.83
2,Total Debt (mrq),45.58B
3,Total Debt/Equity (mrq),244.43
4,Current Ratio (mrq),1.32
5,Book Value Per Share (mrq),20.29
,0,1
0,Operating Cash Flow (ttm),16.2B
1,Levered Free Cash Flow (ttm),5.82B
,0,1
0,Beta (3Y Monthly) ,1.03
1,52-Week Change 3,-5.32%
2,S&P500 52-Week Change 3,6.68%
3,52 Week High 3,171.13
4,52 Week Low 3,137.45
5,50-Day Moving Average 3,148.04
6,200-Day Moving Average 3,146.25
,0,1
0,Avg Vol (3 month) 3,4.49M
1,Avg Vol (10 day) 3,5.2M
2,Shares Outstanding 5,912.77M
3,Float ,912.14M
4,% Held by Insiders 1,0.11%
5,% Held by Institutions 1,57.86%
6,"Shares Short (Sep 28, 2018) 4",20.97M
7,"Short Ratio (Sep 28, 2018) 4",4.45
8,"Short % of Float (Sep 28, 2018) 4",2.28%
9,"Short % of Shares Outstanding (Sep 28, 2018) 4",2.30%
10,"Shares Short (prior month Aug 31, 2018) 4",14.53M
,0,1
0,Forward Annual Dividend Rate 4,6.28
1,Forward Annual Dividend Yield 4,4.52%
2,Trailing Annual Dividend Rate 3,6.07
3,Trailing Annual Dividend Yield 3,4.37%
4,5 Year Average Dividend Yield 4,3.19
5,Payout Ratio 4,97.28%
6,Dividend Date 3,"Sep 10, 2018"
7,Ex-Dividend Date 4,"Aug 9, 2018"
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"May 27, 1999"
