,0,1
0,Market Cap (intraday) 5,18.37B
1,Enterprise Value 3,19.75B
2,Trailing P/E ,61.56
3,Forward P/E 1,43.92
4,PEG Ratio (5 yr expected) 1,2.16
5,Price/Sales (ttm),8.68
6,Price/Book (mrq),N/A
7,Enterprise Value/Revenue 3,9.33
8,Enterprise Value/EBITDA 6,36.53
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,14.50%
1,Operating Margin (ttm),21.59%
,0,1
0,Return on Assets (ttm),18.08%
1,Return on Equity (ttm),N/A
,0,1
0,Revenue (ttm),2.12B
1,Revenue Per Share (ttm),24.24
2,Quarterly Revenue Growth (yoy),14.10%
3,Gross Profit (ttm),1.1B
4,EBITDA ,540.8M
5,Net Income Avi to Common (ttm),306.91M
6,Diluted EPS (ttm),3.45
7,Quarterly Earnings Growth (yoy),27.30%
,0,1
0,Total Cash (mrq),174.56M
1,Total Cash Per Share (mrq),2.02
2,Total Debt (mrq),1.04B
3,Total Debt/Equity (mrq),N/A
4,Current Ratio (mrq),0.95
5,Book Value Per Share (mrq),-0.47
,0,1
0,Operating Cash Flow (ttm),385.54M
1,Levered Free Cash Flow (ttm),251.14M
,0,1
0,Beta (3Y Monthly) ,0.63
1,52-Week Change 3,32.01%
2,S&P500 52-Week Change 3,4.00%
3,52 Week High 3,256.22
4,52 Week Low 3,146.09
5,50-Day Moving Average 3,230.80
6,200-Day Moving Average 3,226.32
,0,1
0,Avg Vol (3 month) 3,487.15k
1,Avg Vol (10 day) 3,677.11k
2,Shares Outstanding 5,86.59M
3,Float ,85.3M
4,% Held by Insiders 1,1.78%
5,% Held by Institutions 1,94.44%
6,"Shares Short (Oct 15, 2018) 4",891.05k
7,"Short Ratio (Oct 15, 2018) 4",1.79
8,"Short % of Float (Oct 15, 2018) 4",1.16%
9,"Short % of Shares Outstanding (Oct 15, 2018) 4",1.03%
10,"Shares Short (prior month Sep 14, 2018) 4",1.18M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,2/1
9,Last Split Date 3,"Jun 16, 2015"
