,assoc,values
0,they sell,zacks investment research upgraded shares travelers companies nyse trv sell rating hold rating research note released friday morning .
1,they buy,according zacks travelers boasts strong market position one leading writers auto homeowners insurance commercial u.s. property-casualty insurance impressive inorganic growth story .
2,they buy,generating sufficient capital prudently using boost shareholders value pursue growth initiatives .
3,they buy,solid retention positive renewal rate change positives .
4,they buy,rising interest rate environment travelers expects 20- 25 million higher after-tax net investment income quarterly basis 2019. however exposure catastrophe loss remains headwind underwriting results .
5,they buy,shares travelers underperformed industry year date .
6,they buy,also zacks consensus estimate 2018 moved south one cent last seven days .
7,they buy,travelers set report third-quarter results oct 18. zacks rank 3 earnings esp makes positive surprise prediction difficult .
8,they sell,equities analysts also recently issued research reports stock .
9,they buy,thestreet raised shares travelers companies c+ rating b rating research note thursday august 30th .
10,they buy,citigroup raised price target shares travelers companies 144.00 149.00 gave company buy rating research note monday july 30th .
11,they buy,barclays dropped price target shares travelers companies 140.00 135.00 set equal weight rating company research note monday july 9th .
12,they buy,sandler neill reaffirmed hold rating set 130.00 price target shares travelers companies research note friday july 13th .
13,they buy,finally wells fargo co reaffirmed hold rating set 142.00 price target shares travelers companies research note thursday july 19th .
14,they sell,two equities research analysts rated stock sell rating ten issued hold rating five given buy rating company .
15,they buy,stock consensus rating hold consensus target price 137.93 .
16,they buy,travelers companies nyse trv last released quarterly earnings results thursday july 19th .
17,they buy,insurance provider reported 1.81 earnings per share eps quarter missing thomson reuters consensus estimate 2.43 0.62 .
18,they buy,business revenue 7.44 billion quarter compared consensus estimate 7.35 billion .
19,they buy,travelers companies net margin 6.89 return equity 8.84 .
20,they buy,average research analysts predict travelers companies post 9.95 eps current year .
21,they buy,company also recently disclosed quarterly dividend paid friday september 28th .
22,they buy,stockholders record monday september 10th given dividend 0.77 per share .
23,they buy,represents 3.08 annualized dividend dividend yield 2.49 .
24,they buy,ex-dividend date dividend friday september 7th .
25,they buy,travelers companies dividend payout ratio dpr presently 42.31 .
26,they sell,"news vice chairman jay s. benet sold 8,876 shares stock transaction tuesday august 21st ."
27,they sell,"shares sold average price 132.00 total transaction 1,171,632.00 ."
28,they buy,"following completion sale insider directly owns 94,176 shares company valued 12,431,232 ."
29,they buy,transaction disclosed filing sec available link .
30,they sell,"also evp andy f. bessette sold 8,892 shares stock transaction friday august 17th ."
31,they sell,"stock sold average price 130.78 total transaction 1,162,895.76 ."
32,they buy,"following sale executive vice president owns 10,551 shares company stock valued 1,379,859.78 ."
33,they buy,disclosure sale found .
34,they buy,corporate insiders 0.80 company stock .
35,they sell,several institutional investors hedge funds recently bought sold shares trv .
36,they buy,schwab charles investment management inc. grew holdings travelers companies 6.1 second quarter .
37,they buy,"schwab charles investment management inc. owns 1,245,413 shares insurance provider stock worth 152,364,000 purchasing additional 71,500 shares period ."
38,they buy,sumitomo mitsui trust holdings inc. grew holdings travelers companies 0.4 second quarter .
39,they buy,"sumitomo mitsui trust holdings inc. owns 1,112,712 shares insurance provider stock worth 136,129,000 purchasing additional 4,546 shares period ."
40,they buy,bank montreal grew holdings travelers companies 106.7 third quarter .
41,they buy,"bank montreal owns 1,024,894 shares insurance provider stock worth 132,939,000 purchasing additional 529,067 shares period ."
42,they buy,boston partners grew holdings travelers companies 4.5 second quarter .
43,they buy,"boston partners owns 1,008,724 shares insurance provider stock worth 123,408,000 purchasing additional 43,331 shares period ."
44,they buy,finally swiss national bank grew holdings travelers companies 2.2 second quarter .
45,they buy,"swiss national bank owns 935,316 shares insurance provider stock worth 114,427,000 purchasing additional 19,800 shares period ."
46,they buy,institutional investors 79.02 company stock .
47,they buy,travelers companies company profile travelers companies inc subsidiaries provides range commercial personal property casualty insurance products services businesses government units associations individuals united states internationally .
48,they buy,company operates three segments business insurance bond specialty insurance personal insurance .
49,they buy,"see also intrinsic valueviewcount articlehistoryid=25310643 postdate=2018-10-15 type=a quarternary=1 id=1098361 get free copy zacks research report travelers companies trv information research offerings zacks investment research visit zacks.com keyword travelers companies nyse trv trv finance,89417e10 upgrade zacks investment researchratings:3,15 nyse trv receive news ratings travelers companies daily enter email address receive concise daily summary latest news analysts ratings travelers companies related companies marketbeat.com free daily email newsletter ."
50,they sell,zmine zmn achieves market cap 2.91 million goodyear tire rubber gt cut strong sell bidaskclub among 7 analysts covering travelers companies nyse trv 3 buy rating 1 sell 3 hold .
51,they buy,therefore 43 positive .
52,they sell,travelers companies 10 analyst reports since april 16 2018 according sratingsintel .
53,they buy,stock travelers companies inc. nyse trv buy rating given thursday april 26 argus research .
54,they buy,stock buy rating citigroup monday july 30. citigroup maintained travelers companies inc. nyse trv rating tuesday may 1. citigroup buy rating 155 target .
55,they buy,stock travelers companies inc. nyse trv equal-weight rating given monday july 9 barclays capital .
56,they sell,wednesday april 25 stock rating maintained morgan stanley underweight .
57,they buy,firm earned hold rating monday april 16 fbr capital .
58,they buy,citigroup maintained stock buy rating thursday july 12 report .
59,they buy,fbr capital maintained shares trv report tuesday august 7 neutral rating .
60,they buy,rbc capital markets maintained buy rating 15300 target tuesday april 24 report .
61,they buy,list travelers companies inc. nyse trv latest ratings price target changes .
62,they sell,07/08/2018 broker credit suisse rating neutral new target 141 initiates coverage on07/08/2018 broker fbr capital old rating neutral new rating neutral old target 118 new target 136 maintain30/07/2018 broker citigroup old rating buy new rating buy old target 144 new target 149 maintain12/07/2018 broker citigroup old rating buy new rating buy old target 155 new target 144 maintain09/07/2018 broker barclays capital old rating equal-weight new rating equal-weight old target 140 new target 135 maintain01/05/2018 broker citigroup old rating buy new rating buy old target 159 new target 155 maintain26/04/2018 broker argus research old rating buy new rating buy old target 163 new target 158 maintain25/04/2018 broker morgan stanley old rating underweight new rating underweight old target 130 new target 126 maintain24/04/2018 broker rbc capital markets rating buy new target 153.0000 maintain16/04/2018 broker fbr capital rating hold new target 115.0000 maintain stock decreased 0.80 0.99 last trading session reaching 123.32 .
