,0,1
0,Market Cap (intraday) 5,11.06B
1,Enterprise Value 3,12.29B
2,Trailing P/E ,21.07
3,Forward P/E 1,14.05
4,PEG Ratio (5 yr expected) 1,0.34
5,Price/Sales (ttm),5.16
6,Price/Book (mrq),5.29
7,Enterprise Value/Revenue 3,5.73
8,Enterprise Value/EBITDA 6,10.20
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,25.98%
1,Operating Margin (ttm),36.71%
,0,1
0,Return on Assets (ttm),11.02%
1,Return on Equity (ttm),24.16%
,0,1
0,Revenue (ttm),2.14B
1,Revenue Per Share (ttm),4.81
2,Quarterly Revenue Growth (yoy),55.90%
3,Gross Profit (ttm),N/A
4,EBITDA ,1.2B
5,Net Income Avi to Common (ttm),557.04M
6,Diluted EPS (ttm),1.24
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),2.29M
1,Total Cash Per Share (mrq),0
2,Total Debt (mrq),1.23B
3,Total Debt/Equity (mrq),58.72
4,Current Ratio (mrq),1.90
5,Book Value Per Share (mrq),4.94
,0,1
0,Operating Cash Flow (ttm),1.1B
1,Levered Free Cash Flow (ttm),-289.28M
,0,1
0,Beta (3Y Monthly) ,0.57
1,52-Week Change 3,15.95%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,27.65
4,52 Week Low 3,20.95
5,50-Day Moving Average 3,26.17
6,200-Day Moving Average 3,24.85
,0,1
0,Avg Vol (3 month) 3,5.53M
1,Avg Vol (10 day) 3,4.52M
2,Shares Outstanding 5,423.37M
3,Float ,416.01M
4,% Held by Insiders 1,1.69%
5,% Held by Institutions 1,104.77%
6,"Shares Short (Mar 29, 2019) 4",24M
7,"Short Ratio (Mar 29, 2019) 4",4.52
8,"Short % of Float (Mar 29, 2019) 4",7.50%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",5.67%
10,"Shares Short (prior month Feb 28, 2019) 4",21.65M
,0,1
0,Forward Annual Dividend Rate 4,0.28
1,Forward Annual Dividend Yield 4,1.07%
2,Trailing Annual Dividend Rate 3,0.25
3,Trailing Annual Dividend Yield 3,0.92%
4,5 Year Average Dividend Yield 4,0.50
5,Payout Ratio 4,20.16%
6,Dividend Date 3,"Feb 7, 2019"
7,Ex-Dividend Date 4,"Jan 23, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Aug 15, 2013"
