,0,1
0,Market Cap (intraday) 5,9.08B
1,Enterprise Value 3,13.84B
2,Trailing P/E ,15.49
3,Forward P/E 1,10.49
4,PEG Ratio (5 yr expected) 1,1.13
5,Price/Sales (ttm),0.65
6,Price/Book (mrq),1.76
7,Enterprise Value/Revenue 3,0.99
8,Enterprise Value/EBITDA 6,7.70
,0,1
0,Fiscal Year Ends ,"Dec 31, 2018"
1,Most Recent Quarter (mrq),"Dec 31, 2018"
,0,1
0,Profit Margin ,4.58%
1,Operating Margin (ttm),8.72%
,0,1
0,Return on Assets (ttm),4.08%
1,Return on Equity (ttm),12.22%
,0,1
0,Revenue (ttm),14.01B
1,Revenue Per Share (ttm),29.01
2,Quarterly Revenue Growth (yoy),6.10%
3,Gross Profit (ttm),2.62B
4,EBITDA ,1.8B
5,Net Income Avi to Common (ttm),640M
6,Diluted EPS (ttm),1.29
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),2.28B
1,Total Cash Per Share (mrq),4.7
2,Total Debt (mrq),6.33B
3,Total Debt/Equity (mrq),113.34
4,Current Ratio (mrq),1.87
5,Book Value Per Share (mrq),11.42
,0,1
0,Operating Cash Flow (ttm),217M
1,Levered Free Cash Flow (ttm),609.5M
,0,1
0,Beta (3Y Monthly) ,2.36
1,52-Week Change 3,-9.66%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,23.60
4,52 Week Low 3,15.63
5,50-Day Moving Average 3,19.37
6,200-Day Moving Average 3,19.57
,0,1
0,Avg Vol (3 month) 3,5.7M
1,Avg Vol (10 day) 3,5.01M
2,Shares Outstanding 5,453.08M
3,Float ,428.23M
4,% Held by Insiders 1,0.34%
5,% Held by Institutions 1,90.51%
6,"Shares Short (Mar 29, 2019) 4",22.85M
7,"Short Ratio (Mar 29, 2019) 4",5.38
8,"Short % of Float (Mar 29, 2019) 4",6.42%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",5.04%
10,"Shares Short (prior month Feb 28, 2019) 4",37.85M
,0,1
0,Forward Annual Dividend Rate 4,0.2
1,Forward Annual Dividend Yield 4,1.05%
2,Trailing Annual Dividend Rate 3,0.24
3,Trailing Annual Dividend Yield 3,1.20%
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,18.46%
6,Dividend Date 3,"May 25, 2019"
7,Ex-Dividend Date 4,"May 2, 2019"
8,Last Split Factor (new per old) 2,1000/1334
9,Last Split Date 3,"Nov 1, 2016"
