,0,1,2,3,4
0,Revenue,12/31/2017,12/31/2016,12/31/2015,12/31/2014
1,Total Revenue,"238,883,000","201,626,000","241,406,000","364,763,000"
2,Cost of Revenue,"160,491,000","134,238,000","163,605,000","234,856,000"
3,Gross Profit,"78,392,000","67,388,000","77,801,000","129,907,000"
4,Operating Expenses,,,,
5,Research Development,-,-,-,-
6,Selling General and Administrative,"10,455,000","10,304,000","10,961,000","12,002,000"
7,Non Recurring,-,-,-,-
8,Others,"32,459,000","31,375,000","32,834,000","64,857,000"
9,Total Operating Expenses,"223,584,000","199,692,000","226,971,000","330,681,000"
10,Operating Income or Loss,"15,299,000","1,934,000","14,435,000","34,082,000"
11,Income from Continuing Operations,,,,
12,Total Other Income/Expenses Net,"3,375,000","6,035,000","7,531,000","17,548,000"
13,Earnings Before Interest and Taxes,"15,299,000","1,934,000","14,435,000","34,082,000"
14,Interest Expense,"-601,000","-453,000","-311,000","-286,000"
15,Income Before Tax,"18,674,000","7,969,000","21,966,000","51,630,000"
16,Income Tax Expense,"-1,174,000","-406,000","5,415,000","18,015,000"
17,Minority Interest,"6,812,000","6,505,000","5,999,000","6,665,000"
18,Net Income From Continuing Ops,"19,848,000","8,375,000","16,551,000","33,615,000"
19,Non-recurring Events,,,,
20,Discontinued Operations,-,-,-,-
21,Extraordinary Items,-,-,-,-
22,Effect Of Accounting Changes,-,-,-,-
23,Other Items,-,-,-,-
24,Net Income,,,,
25,Net Income,"19,710,000","7,840,000","16,150,000","32,520,000"
26,Preferred Stock And Other Adjustments,-,-,-,-
27,Net Income Applicable To Common Shares,"19,710,000","7,840,000","16,150,000","32,520,000"
