,0,1
0,Market Cap (intraday) 5,72.34B
1,Enterprise Value 3,81.29B
2,Trailing P/E ,27.41
3,Forward P/E 1,21.32
4,PEG Ratio (5 yr expected) 1,2.54
5,Price/Sales (ttm),3.75
6,Price/Book (mrq),2.66
7,Enterprise Value/Revenue 3,4.21
8,Enterprise Value/EBITDA 6,17.00
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 29, 2018"
,0,1
0,Profit Margin ,13.84%
1,Operating Margin (ttm),18.13%
,0,1
0,Return on Assets (ttm),4.66%
1,Return on Equity (ttm),10.30%
,0,1
0,Revenue (ttm),19.29B
1,Revenue Per Share (ttm),27.64
2,Quarterly Revenue Growth (yoy),10.40%
3,Gross Profit (ttm),10.23B
4,EBITDA ,4.78B
5,Net Income Avi to Common (ttm),2.67B
6,Diluted EPS (ttm),3.77
7,Quarterly Earnings Growth (yoy),20.90%
,0,1
0,Total Cash (mrq),904M
1,Total Cash Per Share (mrq),1.29
2,Total Debt (mrq),11.32B
3,Total Debt/Equity (mrq),41.58
4,Current Ratio (mrq),1.50
5,Book Value Per Share (mrq),38.89
,0,1
0,Operating Cash Flow (ttm),3.77B
1,Levered Free Cash Flow (ttm),2.82B
,0,1
0,Beta (3Y Monthly) ,0.94
1,52-Week Change 3,17.58%
2,S&P500 52-Week Change 3,6.68%
3,52 Week High 3,110.13
4,52 Week Low 3,83.81
5,50-Day Moving Average 3,105.94
6,200-Day Moving Average 3,101.91
,0,1
0,Avg Vol (3 month) 3,2.35M
1,Avg Vol (10 day) 3,2.81M
2,Shares Outstanding 5,699.76M
3,Float ,652.26M
4,% Held by Insiders 1,11.66%
5,% Held by Institutions 1,79.96%
6,"Shares Short (Sep 28, 2018) 4",4.27M
7,"Short Ratio (Sep 28, 2018) 4",2.04
8,"Short % of Float (Sep 28, 2018) 4",0.69%
9,"Short % of Shares Outstanding (Sep 28, 2018) 4",0.61%
10,"Shares Short (prior month Aug 31, 2018) 4",4.78M
,0,1
0,Forward Annual Dividend Rate 4,0.64
1,Forward Annual Dividend Yield 4,0.63%
2,Trailing Annual Dividend Rate 3,0.60
3,Trailing Annual Dividend Yield 3,0.59%
4,5 Year Average Dividend Yield 4,0.52
5,Payout Ratio 4,15.92%
6,Dividend Date 3,"Oct 26, 2018"
7,Ex-Dividend Date 4,"Sep 27, 2018"
8,Last Split Factor (new per old) 2,1319/1000
9,Last Split Date 3,"Jul 5, 2016"
