,0,1
0,Market Cap (intraday) 5,34.16B
1,Enterprise Value 3,32.44B
2,Trailing P/E ,40.97
3,Forward P/E 1,35.23
4,PEG Ratio (5 yr expected) 1,2.16
5,Price/Sales (ttm),11.62
6,Price/Book (mrq),12.95
7,Enterprise Value/Revenue 3,11.03
8,Enterprise Value/EBITDA 6,29.82
,0,1
0,Fiscal Year Ends ,"Mar 31, 2018"
1,Most Recent Quarter (mrq),"Dec 29, 2018"
,0,1
0,Profit Margin ,28.53%
1,Operating Margin (ttm),32.84%
,0,1
0,Return on Assets (ttm),11.52%
1,Return on Equity (ttm),33.55%
,0,1
0,Revenue (ttm),2.94B
1,Revenue Per Share (ttm),11.64
2,Quarterly Revenue Growth (yoy),33.70%
3,Gross Profit (ttm),1.78B
4,EBITDA ,1.09B
5,Net Income Avi to Common (ttm),838.98M
6,Diluted EPS (ttm),3.29
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),3.47B
1,Total Cash Per Share (mrq),13.7
2,Total Debt (mrq),1.74B
3,Total Debt/Equity (mrq),66.14
4,Current Ratio (mrq),4.38
5,Book Value Per Share (mrq),10.42
,0,1
0,Operating Cash Flow (ttm),1.05B
1,Levered Free Cash Flow (ttm),715.07M
,0,1
0,Beta (3Y Monthly) ,1.41
1,52-Week Change 3,113.18%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,137.23
4,52 Week Low 3,62.54
5,50-Day Moving Average 3,127.22
6,200-Day Moving Average 3,101.56
,0,1
0,Avg Vol (3 month) 3,3.86M
1,Avg Vol (10 day) 3,3.08M
2,Shares Outstanding 5,253.16M
3,Float ,252.76M
4,% Held by Insiders 1,0.21%
5,% Held by Institutions 1,90.47%
6,"Shares Short (Mar 29, 2019) 4",4.8M
7,"Short Ratio (Mar 29, 2019) 4",1.41
8,"Short % of Float (Mar 29, 2019) 4",2.14%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",1.89%
10,"Shares Short (prior month Feb 28, 2019) 4",5.14M
,0,1
0,Forward Annual Dividend Rate 4,1.44
1,Forward Annual Dividend Yield 4,1.14%
2,Trailing Annual Dividend Rate 3,1.43
3,Trailing Annual Dividend Yield 3,1.05%
4,5 Year Average Dividend Yield 4,2.26
5,Payout Ratio 4,43.47%
6,Dividend Date 3,"Feb 21, 2019"
7,Ex-Dividend Date 4,"Feb 5, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Dec 28, 1999"
