,0,1
0,Market Cap (intraday) 5,10.43B
1,Enterprise Value 3,12.16B
2,Trailing P/E ,44.12
3,Forward P/E 1,20.51
4,PEG Ratio (5 yr expected) 1,1.91
5,Price/Sales (ttm),3.76
6,Price/Book (mrq),4.03
7,Enterprise Value/Revenue 3,4.38
8,Enterprise Value/EBITDA 6,21.74
,0,1
0,Fiscal Year Ends ,"Dec 30, 2018"
1,Most Recent Quarter (mrq),"Dec 30, 2018"
,0,1
0,Profit Margin ,8.56%
1,Operating Margin (ttm),13.63%
,0,1
0,Return on Assets (ttm),3.92%
1,Return on Equity (ttm),9.33%
,0,1
0,Revenue (ttm),2.78B
1,Revenue Per Share (ttm),25.13
2,Quarterly Revenue Growth (yoy),17.90%
3,Gross Profit (ttm),1.34B
4,EBITDA ,559.33M
5,Net Income Avi to Common (ttm),237.48M
6,Diluted EPS (ttm),2.13
7,Quarterly Earnings Growth (yoy),N/A
,0,1
0,Total Cash (mrq),163.11M
1,Total Cash Per Share (mrq),1.47
2,Total Debt (mrq),1.89B
3,Total Debt/Equity (mrq),73.17
4,Current Ratio (mrq),1.60
5,Book Value Per Share (mrq),23.37
,0,1
0,Operating Cash Flow (ttm),311.04M
1,Levered Free Cash Flow (ttm),263.77M
,0,1
0,Beta (3Y Monthly) ,1.50
1,52-Week Change 3,24.67%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,103.00
4,52 Week Low 3,70.83
5,50-Day Moving Average 3,96.02
6,200-Day Moving Average 3,88.22
,0,1
0,Avg Vol (3 month) 3,570.62k
1,Avg Vol (10 day) 3,773.45k
2,Shares Outstanding 5,110.8M
3,Float ,101.08M
4,% Held by Insiders 1,0.85%
5,% Held by Institutions 1,97.80%
6,"Shares Short (Mar 29, 2019) 4",3.47M
7,"Short Ratio (Mar 29, 2019) 4",7.02
8,"Short % of Float (Mar 29, 2019) 4",5.21%
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",3.13%
10,"Shares Short (prior month Feb 28, 2019) 4",3.78M
,0,1
0,Forward Annual Dividend Rate 4,0.28
1,Forward Annual Dividend Yield 4,0.29%
2,Trailing Annual Dividend Rate 3,0.28
3,Trailing Annual Dividend Yield 3,0.30%
4,5 Year Average Dividend Yield 4,0.49
5,Payout Ratio 4,13.15%
6,Dividend Date 3,"May 10, 2019"
7,Ex-Dividend Date 4,"Apr 17, 2019"
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Jun 4, 2001"
