,0,1
0,Market Cap (intraday) 5,66.22B
1,Enterprise Value 3,49.77B
2,Trailing P/E ,24.87
3,Forward P/E 1,16.96
4,PEG Ratio (5 yr expected) 1,0.69
5,Price/Sales (ttm),7.13
6,Price/Book (mrq),3.83
7,Enterprise Value/Revenue 3,5.36
8,Enterprise Value/EBITDA 6,N/A
,0,1
0,Fiscal Year Ends ,"Dec 31, 2017"
1,Most Recent Quarter (mrq),"Jun 30, 2018"
,0,1
0,Profit Margin ,30.83%
1,Operating Margin (ttm),43.39%
,0,1
0,Return on Assets (ttm),1.19%
1,Return on Equity (ttm),15.24%
,0,1
0,Revenue (ttm),9.29B
1,Revenue Per Share (ttm),6.91
2,Quarterly Revenue Growth (yoy),16.70%
3,Gross Profit (ttm),8.39B
4,EBITDA ,N/A
5,Net Income Avi to Common (ttm),2.68B
6,Diluted EPS (ttm),1.97
7,Quarterly Earnings Growth (yoy),50.60%
,0,1
0,Total Cash (mrq),24.79B
1,Total Cash Per Share (mrq),18.35
2,Total Debt (mrq),6.74B
3,Total Debt/Equity (mrq),33.51
4,Current Ratio (mrq),0.29
5,Book Value Per Share (mrq),12.81
,0,1
0,Operating Cash Flow (ttm),5.5B
1,Levered Free Cash Flow (ttm),N/A
,0,1
0,Beta (3Y Monthly) ,1.56
1,52-Week Change 3,8.23%
2,S&P500 52-Week Change 3,6.68%
3,52 Week High 3,60.22
4,52 Week Low 3,42.20
5,50-Day Moving Average 3,50.74
6,200-Day Moving Average 3,53.02
,0,1
0,Avg Vol (3 month) 3,5.95M
1,Avg Vol (10 day) 3,8.01M
2,Shares Outstanding 5,1.35B
3,Float ,1.21B
4,% Held by Insiders 1,11.11%
5,% Held by Institutions 1,81.90%
6,"Shares Short (Sep 28, 2018) 4",12.87M
7,"Short Ratio (Sep 28, 2018) 4",2.32
8,"Short % of Float (Sep 28, 2018) 4",1.07%
9,"Short % of Shares Outstanding (Sep 28, 2018) 4",0.95%
10,"Shares Short (prior month Aug 31, 2018) 4",14.86M
,0,1
0,Forward Annual Dividend Rate 4,0.52
1,Forward Annual Dividend Yield 4,1.08%
2,Trailing Annual Dividend Rate 3,0.36
3,Trailing Annual Dividend Yield 3,0.75%
4,5 Year Average Dividend Yield 4,0.79
5,Payout Ratio 4,18.27%
6,Dividend Date 3,"Aug 24, 2018"
7,Ex-Dividend Date 4,"Aug 17, 2018"
8,Last Split Factor (new per old) 2,3/2
9,Last Split Date 3,"May 31, 2000"
