,0,1
0,Market Cap (intraday) 5,20.34B
1,Enterprise Value 3,20.01B
2,Trailing P/E ,33.18
3,Forward P/E 1,20.90
4,PEG Ratio (5 yr expected) 1,2.25
5,Price/Sales (ttm),3.79
6,Price/Book (mrq),4.13
7,Enterprise Value/Revenue 3,3.73
8,Enterprise Value/EBITDA 6,16.58
,0,1
0,Fiscal Year Ends ,"Dec 29, 2018"
1,Most Recent Quarter (mrq),"Dec 29, 2018"
,0,1
0,Profit Margin ,11.74%
1,Operating Margin (ttm),14.44%
,0,1
0,Return on Assets (ttm),7.35%
1,Return on Equity (ttm),12.97%
,0,1
0,Revenue (ttm),5.37B
1,Revenue Per Share (ttm),16.26
2,Quarterly Revenue Growth (yoy),3.90%
3,Gross Profit (ttm),4.43B
4,EBITDA ,1.21B
5,Net Income Avi to Common (ttm),630.06M
6,Diluted EPS (ttm),1.89
7,Quarterly Earnings Growth (yoy),-61.00%
,0,1
0,Total Cash (mrq),775.41M
1,Total Cash Per Share (mrq),2.39
2,Total Debt (mrq),443.72M
3,Total Debt/Equity (mrq),9.00
4,Current Ratio (mrq),2.41
5,Book Value Per Share (mrq),15.20
,0,1
0,Operating Cash Flow (ttm),1.45B
1,Levered Free Cash Flow (ttm),677.65M
,0,1
0,Beta (3Y Monthly) ,0.95
1,52-Week Change 3,6.56%
2,S&P500 52-Week Change 3,8.62%
3,52 Week High 3,67.57
4,52 Week Low 3,48.78
5,50-Day Moving Average 3,58.27
6,200-Day Moving Average 3,57.11
,0,1
0,Avg Vol (3 month) 3,2.59M
1,Avg Vol (10 day) 3,2.79M
2,Shares Outstanding 5,324.36M
3,Float ,311.47M
4,% Held by Insiders 1,4.42%
5,% Held by Institutions 1,82.77%
6,"Shares Short (Mar 29, 2019) 4",14.65M
7,"Short Ratio (Mar 29, 2019) 4",6.78
8,"Short % of Float (Mar 29, 2019) 4",N/A
9,"Short % of Shares Outstanding (Mar 29, 2019) 4",4.52%
10,"Shares Short (prior month Feb 28, 2019) 4",13.85M
,0,1
0,Forward Annual Dividend Rate 4,N/A
1,Forward Annual Dividend Yield 4,N/A
2,Trailing Annual Dividend Rate 3,N/A
3,Trailing Annual Dividend Yield 3,N/A
4,5 Year Average Dividend Yield 4,N/A
5,Payout Ratio 4,0.00%
6,Dividend Date 3,N/A
7,Ex-Dividend Date 4,N/A
8,Last Split Factor (new per old) 2,1/2
9,Last Split Date 3,"Jul 1, 2013"
