,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,15.0,15.0,19.0,19.0
1,Avg. Estimate,2.06,2.34,8.58,9.13
2,Low Estimate,1.95,2.14,8.49,8.6
3,High Estimate,2.18,2.71,8.77,9.4
4,Year Ago EPS,2.06,2.1,8.18,8.58
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,12,12,17,17
1,Avg. Estimate,19.62B,20.42B,81.11B,84.54B
2,Low Estimate,19.25B,20.31B,80.64B,82.61B
3,High Estimate,19.93B,20.54B,81.75B,85.73B
4,Year Ago Sales,20.01B,20.83B,81.58B,81.11B
5,Sales Growth (year/est),-2.00%,-2.00%,-0.60%,4.20%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,2.02,2.07,2.03,1.95
1,EPS Actual,2.06,2.1,2.05,1.97
2,Difference,0.04,0.03,0.02,0.02
3,Surprise %,2.00%,1.40%,1.00%,1.00%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,2.06,2.34,8.58,9.13
1,7 Days Ago,2.08,2.33,8.58,9.08
2,30 Days Ago,2.14,2.28,8.58,9.07
3,60 Days Ago,2.14,2.26,8.58,9.08
4,90 Days Ago,2.19,2.21,8.62,9.12
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,1,1
1,Up Last 30 Days,N/A,4,1,6
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,N/A,N/A,N/A
,Growth Estimates,JNJ,Industry,Sector,S&P 500
0,Current Qtr.,N/A,N/A,N/A,-0.02
1,Next Qtr.,11.40%,N/A,N/A,0.05
2,Current Year,4.90%,N/A,N/A,0.05
3,Next Year,6.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),6.63%,N/A,N/A,0.10
5,Past 5 Years (per annum),8.25%,N/A,N/A,N/A
